,App,Category,Rating,Reviews,Size,Installs,Type,Price,Content Rating,Android Ver
4902,Casino AZ/Talking Stick Resort,TRAVEL_AND_LOCAL,4.3,201,45.0,10000.0,Free,0.0,Everyone,4.0
4903,Graffiti Letters (A-Z),LIFESTYLE,3.9,386,7.9,50000.0,Free,0.0,Everyone,4.0
4905,First Credit Union (AZ) Mobile,FINANCE,3.5,100,11.0,10000.0,Free,0.0,Everyone,4.0
4906,Arizona Mobile,FAMILY,4.3,285,6.2,10000.0,Free,0.0,Everyone,4.0
4907,AZ Mobile Gizmo,BUSINESS,4.4,16,3.7,1000.0,Free,0.0,Everyone,4.0
4908,Az Video Status,FAMILY,4.8,13,6.0,100.0,Free,0.0,Everyone,4.0
4909,"Arizona Statutes, ARS (AZ Law)",BOOKS_AND_REFERENCE,3.9,9,8.8,1000.0,Free,0.0,Everyone,4.0
4910,Explore Sedona & Northern AZ,TRAVEL_AND_LOCAL,3.8,43,22.0,10000.0,Free,0.0,Everyone,2.0
4911,Arizona DMV Permit Test - AZ,FAMILY,4.2,109,30.0,10000.0,Free,0.0,Everyone,4.0
4912,Oxford A-Z of English Usage,BOOKS_AND_REFERENCE,4.0,5300,11.0,1000000.0,Free,0.0,Everyone,4.0
4913,Cures A-Z,HEALTH_AND_FITNESS,4.0,265,4.1,100000.0,Free,0.0,Everyone,3.0
4914,AZ Practice Test & Questions,FAMILY,4.4,13,3.4,1000.0,Free,0.0,Everyone,2.0
4915,Arizona Trail,TRAVEL_AND_LOCAL,4.7,65,13.0,5000.0,Free,0.0,Everyone,4.0
4916,Ultrasound A-Z,FAMILY,4.5,112,39.0,10000.0,Free,0.0,Everyone,4.0
4917,A-Z Punjabi Songs & Music Videos 2018,FAMILY,4.3,367,5.1,100000.0,Free,0.0,Everyone,4.0
4918,Barista Coffee Dictionary A-Z,LIFESTYLE,4.3,127,5.5,10000.0,Free,0.0,Everyone,4.0
4919,Phoenix and Arizona Cameras,TRAVEL_AND_LOCAL,4.1,134,5.3,10000.0,Free,0.0,Everyone,4.0
4920,AZ REMOTE CONTROL,TOOLS,2.1,149,2.8,50000.0,Free,0.0,Everyone,3.0
4921,Greater London A-Z 2016,TRAVEL_AND_LOCAL,3.7,40,9.0,1000.0,Paid,8.49,Everyone,4.0
4922,Ba Financial Calculator plus,FINANCE,4.4,31,0.2,1000.0,Paid,3.99,Everyone,2.0
4923,Financial Calculator BA Chien.,FINANCE,4.2,23,0.95,500.0,Paid,3.99,Everyone,3.0
4924,BA4You,BUSINESS,2.1,87,26.0,5000.0,Free,0.0,Everyone,4.0
4925,BA Pro Financial Calculator,FINANCE,2.4,36,9.4,1000.0,Paid,1.99,Everyone,2.0
4926,BA Calculator,PRODUCTIVITY,4.1,22,2.4,5000.0,Free,0.0,Everyone,4.0
4927,ba,FAMILY,3.1,1734,5.8,500000.0,Free,0.0,Everyone,4.0
4928,Ra Ga Ba,GAME,5.0,2,20.0,1.0,Paid,1.49,Everyone,2.0
4930,Ba Cristi,GAME,3.5,196,35.0,10000.0,Free,0.0,Everyone,2.0
4931,Ba ba black sheep offline Video,PARENTING,4.2,20,17.0,10000.0,Free,0.0,Everyone,4.0
4933,Goody.ba,FAMILY,4.7,303,42.0,10000.0,Free,0.0,Everyone,4.0
4937,Learn alif ba ta,FAMILY,4.8,23,35.0,10000.0,Free,0.0,Everyone,1.0
4939,Arabic Alif Ba Ta For Kids,FAMILY,4.5,226,26.0,100000.0,Free,0.0,Everyone,1.0
4940,Arabic Alphabet Alif Ba Ta Wooden Blocks,FAMILY,4.6,66,17.0,10000.0,Free,0.0,Everyone,1.0
4941,Let's Learn Alif Ba Ta,FAMILY,4.6,32,60.0,10000.0,Free,0.0,Everyone,4.0
4942,Sufara.ba,FAMILY,4.9,285,25.0,10000.0,Free,0.0,Everyone,4.0
4943,Elif Ba - Learn The Holy Quran,FAMILY,4.8,1491,38.0,50000.0,Free,0.0,Everyone,4.0
4944,Instant Ba-dum-tss,FAMILY,4.0,13,2.0,1000.0,Free,0.0,Everyone,1.0
4945,Ba Zi Fortune,LIFESTYLE,3.9,592,2.5,100000.0,Free,0.0,Everyone,2.0
4946,BA VPN - Free Unlimited VPN,FAMILY,4.1,181,9.2,10000.0,Free,0.0,Everyone,5.0
4947,Ba dum tss - Rimshot widget,COMICS,4.1,690,0.44,50000.0,Free,0.0,Everyone,2.0
4948,Alif Ba Ta Song - Arabic Kids,FAMILY,4.5,227,15.0,50000.0,Free,0.0,Everyone,1.0
4949,Fitness Dance for Zum.ba Workout Exercise,HEALTH_AND_FITNESS,4.2,287,12.0,50000.0,Free,0.0,Everyone,4.0
4950,Cafe.ba,NEWS_AND_MAGAZINES,4.0,677,4.4,10000.0,Free,0.0,Everyone,4.0
4951,058.ba,NEWS_AND_MAGAZINES,4.4,27,14.0,100.0,Free,0.0,Everyone,4.0
4952,Loreal - BA Makeup,TOOLS,1.9,8,6.7,1000.0,Free,0.0,Everyone,4.0
4955,Elif Ba Oyunu,TOOLS,3.7,26,2.2,5000.0,Free,0.0,Everyone,2.0
4958,Klix.ba,NEWS_AND_MAGAZINES,4.0,3647,5.7,100000.0,Free,0.0,Everyone,4.0
4959,PBA® Bowling Challenge,SPORTS,4.3,242096,87.0,10000000.0,Free,0.0,Everyone,4.0
4960,Avios for Android,TRAVEL_AND_LOCAL,2.5,862,30.0,100000.0,Free,0.0,Everyone,5.0
4961,Banana Kong,GAME,4.4,3452530,68.0,100000000.0,Free,0.0,Everyone,4.0
4963,Elifba Quran Learning Game,FAMILY,4.7,1424,19.0,100000.0,Free,0.0,Everyone,4.0
4964,Space Shooter : Galaxy Attack,GAME,4.6,169661,40.0,10000000.0,Free,0.0,Everyone,4.0
4965,Hunt Buddy BC,SPORTS,4.4,172,49.0,5000.0,Paid,2.99,Everyone,4.0
4966,"Survival Mobile:10,000 BC",FAMILY,4.3,7441,52.0,500000.0,Free,0.0,Everyone 10+,2.0
4967,iHunter BC,SPORTS,4.4,55,63.0,1000.0,Paid,4.49,Everyone,4.0
4968,iFish BC,SPORTS,3.6,25,6.0,1000.0,Paid,3.99,Everyone,2.0
4969,BC Connect,FAMILY,3.8,11,17.0,1000.0,Free,0.0,Everyone,4.0
4970,Ice Crush 10.000 B.C.,FAMILY,4.4,31,4.2,100.0,Paid,0.99,Everyone,2.0
4971,BC Navigator,FAMILY,4.4,21,32.0,1000.0,Free,0.0,Everyone,4.0
4972,BC Lotto Check,FAMILY,3.0,10,0.71,5000.0,Free,0.0,Everyone,4.0
4973,BC Liquor Stores,LIFESTYLE,3.7,492,4.3,50000.0,Free,0.0,Everyone,2.0
4974,BC MVA Fines,BOOKS_AND_REFERENCE,5.0,5,7.2,50.0,Paid,1.75,Everyone,4.0
4976,BC Hospital Wait Times,MEDICAL,4.2,8,1.2,500.0,Free,0.0,Everyone,4.0
4977,"Town of Princeton, BC",PRODUCTIVITY,4.8,4,31.0,100.0,Free,0.0,Everyone,4.0
4978,Explore British Columbia - BC Travel Guide,TRAVEL_AND_LOCAL,4.4,7,17.0,500.0,Free,0.0,Everyone,4.0
4979,Bridge Constructor Stunts FREE,FAMILY,4.1,36151,46.0,1000000.0,Free,0.0,Everyone,3.0
4980,BC's Pizza,LIFESTYLE,4.7,113,20.0,1000.0,Free,0.0,Everyone,4.0
4981,Baby Connect (activity log),PARENTING,4.7,8343,8.3,50000.0,Paid,4.99,Everyone,4.0
4982,BC Wildfire,TOOLS,3.3,27,5.0,5000.0,Free,0.0,Everyone,5.0
4983,BC Slots - The Lost Reels FREE,GAME,4.0,209,22.0,10000.0,Free,0.0,Teen,4.0
4986,Truck Driving Test Class 3 BC,FAMILY,1.0,1,2.0,50.0,Paid,1.49,Everyone,2.0
4987,BC Highways - Road Conditions,TRAVEL_AND_LOCAL,4.4,382,12.0,10000.0,Free,0.0,Everyone,5.0
4988,BC Camera,PHOTOGRAPHY,4.2,5,5.5,500.0,Free,0.0,Everyone,4.0
4989,BC iptv player,VIDEO_PLAYERS,4.4,8,14.0,1000.0,Free,0.0,Everyone,4.0
4991,"Victoria, BC | Tour City",TRAVEL_AND_LOCAL,4.3,20,15.0,1000.0,Free,0.0,Everyone,4.0
4992,BC Wildflowers,FAMILY,4.4,7,81.0,1000.0,Free,0.0,Everyone,4.0
4994,BC Hockey,SPORTS,3.7,20,8.9,1000.0,Free,0.0,Everyone,4.0
4996,British Columbia Tourist Places (Guide),TRAVEL_AND_LOCAL,4.0,1,3.0,100.0,Free,0.0,Everyone,4.0
4997,British Columbia License,FAMILY,3.3,14,11.0,1000.0,Free,0.0,Everyone,4.0
5000,AP Calculus BC Practice Test,FAMILY,4.2,4,29.0,500.0,Free,0.0,Everyone,4.0
5002,BC Pizza,LIFESTYLE,2.3,3,2.6,500.0,Free,0.0,Everyone,4.0
5003,Railroad Radio Vancouver BC,FAMILY,5.0,4,1.7,100.0,Free,0.0,Teen,2.0
5004,AP Calculus BC: Practice Tests and Flashcards,FAMILY,3.6,5,5.4,1000.0,Free,0.0,Everyone,4.0
5006,Bridge Constructor Playground FREE,FAMILY,3.9,137377,30.0,5000000.0,Free,0.0,Everyone,4.0
5007,"BDCast - Bangla Live TV,Radio",FAMILY,4.4,7461,31.0,1000000.0,Free,0.0,Everyone,4.0
5008,bd's Mongolian Grill,LIFESTYLE,4.2,120,14.0,10000.0,Free,0.0,Everyone,4.0
5009,BD Briight: Your Diabetes Personal Assistant,MEDICAL,4.8,17,37.0,5000.0,Free,0.0,Everyone,5.0
5010,Jagobd - Bangla TV(Official),FAMILY,4.3,39109,4.0,1000000.0,Free,0.0,Everyone,4.0
5012,BD Data Plan (3G & 4G),COMMUNICATION,4.4,10341,6.9,500000.0,Free,0.0,Everyone,4.0
5013,বাংলা টিভি প্রো BD Bangla TV,FAMILY,4.3,193,14.0,10000.0,Free,0.0,Everyone,4.0
5014,BD tools,TOOLS,4.0,21,0.2,10000.0,Free,0.0,Everyone,4.0
5015,BD Provider App,HEALTH_AND_FITNESS,1.4,45,13.0,5000.0,Free,0.0,Everyone,4.0
5016,"Izneo, Read Manga, Comics & BD",COMICS,3.3,1476,18.0,500000.0,Free,0.0,Teen,4.0
5017,BD Radio TV Free List,FAMILY,4.3,539,13.0,50000.0,Free,0.0,Everyone,4.0
5019,BD Online News,NEWS_AND_MAGAZINES,4.6,30,3.8,1000.0,Free,0.0,Everyone,4.0
5020,BD Bank Interest,FINANCE,4.7,289,3.2,5000.0,Free,0.0,Everyone,4.0
5021,BD Earn Pro,FAMILY,4.2,540,3.2,10000.0,Free,0.0,Everyone,4.0
5022,Comics Reader,COMICS,3.9,4496,0.6,100000.0,Free,0.0,Everyone,2.0
5023,Upohar BD,BUSINESS,3.4,9,1.7,1000.0,Free,0.0,Everyone,3.0
5024,Electricity Bill Calculator BD,PRODUCTIVITY,4.3,247,4.0,10000.0,Free,0.0,Everyone,4.0
5025,BD Fishpedia,BOOKS_AND_REFERENCE,4.8,123,6.5,1000.0,Free,0.0,Everyone,3.0
5026,BD Attendance,PRODUCTIVITY,4.8,93,14.0,1000.0,Free,0.0,Everyone,4.0
5027,BD All Sim Offer,BOOKS_AND_REFERENCE,4.5,197,2.8,10000.0,Free,0.0,Everyone,4.0
5028,BD TYCOON,FAMILY,3.3,16,33.0,500.0,Free,0.0,Everyone,4.0
5029,BD Sports Box & TV,FAMILY,4.2,5,3.3,500.0,Free,0.0,Everyone,4.0
5030,Tour BD (Bahir Dar Map),MAPS_AND_NAVIGATION,4.9,49,3.9,100.0,Free,0.0,Everyone,4.0
5031,BD Field Force,PRODUCTIVITY,4.2,41,15.0,1000.0,Free,0.0,Everyone,4.0
5032,BD CRICKET LIVE,SPORTS,4.6,1238,9.5,100000.0,Free,0.0,Everyone,4.0
5033,BD All Results,FAMILY,4.1,205,7.3,50000.0,Free,0.0,Everyone,4.0
5034,BD Online Passport Application,FAMILY,4.6,12,2.4,5000.0,Free,0.0,Everyone,4.0
5035,BD Internet Packages (Updated),COMMUNICATION,4.0,474,3.0,50000.0,Free,0.0,Everyone,4.0
5036,Live Radio BD,FAMILY,4.2,69,3.5,10000.0,Free,0.0,Everyone,4.0
5037,iCard BD Plus,SOCIAL,5.0,2,2.4,500.0,Free,0.0,Everyone,2.0
5038,BD Dialer,COMMUNICATION,4.1,29,13.0,10000.0,Free,0.0,Everyone,4.0
5040,BANGLA TV 3G/4G,SPORTS,4.1,142,5.3,100000.0,Free,0.0,Everyone,4.0
5041,Earn Money BD,FINANCE,3.8,103,6.9,5000.0,Free,0.0,Everyone,4.0
5042,BD Hospital's,FAMILY,4.7,12,2.3,100.0,Free,0.0,Everyone,3.0
5043,Rabbithole,FAMILY,3.5,3347,15.0,100000.0,Free,0.0,Everyone,4.0
5044,Educationboard Results BD,FAMILY,4.0,983,7.2,100000.0,Free,0.0,Everyone,4.0
5045,BD Online Shop,BUSINESS,4.2,63,13.0,5000.0,Free,0.0,Everyone,2.0
5046,Remote for Samsung TV & BluRay Players (Read Desc),TOOLS,3.3,1988,7.3,500000.0,Free,0.0,Everyone,4.0
5047,Vehicle Case Checker BD,TOOLS,3.7,29,3.3,10000.0,Free,0.0,Everyone,4.0
5048,Remote for Sony TV & Sony Blu-Ray Players MyAV,TOOLS,3.4,3491,7.3,1000000.0,Free,0.0,Everyone,4.0
5049,Remote for Panasonic TV+BD+AVR,TOOLS,3.7,533,7.3,100000.0,Free,0.0,Everyone,4.0
5050,Exam Result BD,FAMILY,5.0,2,2.6,500.0,Free,0.0,Everyone,3.0
5051,BD Live Call,COMMUNICATION,4.4,7,0.3,5000.0,Free,0.0,Everyone,2.0
5052,Helping BD,LIFESTYLE,5.0,15,4.5,100.0,Free,0.0,Everyone,4.0
5053,Best Browser BD social networking,COMMUNICATION,4.8,6,21.0,10.0,Free,0.0,Everyone,4.0
5054,Traffic signs BD,COMMUNICATION,4.4,7,5.3,500.0,Free,0.0,Everyone,4.0
5055,BD Internet Package Activator,NEWS_AND_MAGAZINES,4.9,13,2.3,100.0,Free,0.0,Everyone,4.0
5056,be Produbanco,FINANCE,4.0,967,22.0,100000.0,Free,0.0,Everyone,4.0
5057,Millionaire : Who want to be?,GAME,4.4,4396,40.0,100000.0,Free,0.0,Everyone,2.0
5059,Be My Eyes - Helping the blind,LIFESTYLE,4.9,8418,21.0,500000.0,Free,0.0,Everyone,4.0
5060,Be My Princess: PARTY,FAMILY,4.4,9443,21.0,100000.0,Free,0.0,Teen,4.0
5061,Movement BE,SOCIAL,5.0,20,1.2,100.0,Free,0.0,Teen,4.0
5062,Be Stronger,HEALTH_AND_FITNESS,4.8,787,53.0,1000.0,Paid,1.99,Everyone,4.0
5063,Be My Love Animated Keyboard,PERSONALIZATION,4.6,838,11.0,50000.0,Free,0.0,Teen,4.0
5064,Be My Princess 2,FAMILY,4.3,2806,27.0,100000.0,Free,0.0,Teen,2.0
5065,Millionaire Quiz Free: Be Rich,FAMILY,3.8,66033,6.8,10000000.0,Free,0.0,Everyone,4.0
5066,Be the Manager 2018 - Football Strategy,SPORTS,4.3,7557,7.4,100000.0,Free,0.0,Everyone,4.0
5067,Be like Me - Hay Nhu Toi,PERSONALIZATION,4.3,44,3.5,1000.0,Free,0.0,Teen,4.0
5068,Be Fabulous PHOTO BOOTH,PHOTOGRAPHY,4.1,560,1.7,10000.0,Free,0.0,Everyone,4.0
5069,RadarNow!,WEATHER,4.5,54090,4.0,5000000.0,Free,0.0,Everyone,4.0
5070,Be My Princess,FAMILY,4.2,3103,8.8,100000.0,Free,0.0,Teen,2.0
5071,Fat No More - Be the Biggest Loser in the Gym!,FAMILY,3.8,48545,38.0,1000000.0,Free,0.0,Everyone,4.0
5072,Be Like Bill - Maker,FAMILY,4.3,18,1.7,1000.0,Free,0.0,Everyone,3.0
5075,Be the Manager 2016 (football),SPORTS,4.2,4330,6.1,100000.0,Free,0.0,Everyone,4.0
5076,Hair Salon - Fun Games,FAMILY,3.8,484226,27.0,50000000.0,Free,0.0,Teen,4.0
5077,Adobe Photoshop Fix,PHOTOGRAPHY,4.2,28390,38.0,5000000.0,Free,0.0,Everyone,5.0
5078,Make your Be Like Bill,COMICS,4.0,78,2.8,5000.0,Free,0.0,Everyone,2.0
5079,Be like Bill Generator,FAMILY,4.2,67,6.5,5000.0,Free,0.0,Teen,4.0
5080,Be you GO Launcher Theme,PERSONALIZATION,4.3,1580,3.6,100000.0,Free,0.0,Everyone,2.0
5081,"Star Girl - Fashion, Makeup & Dress Up",FAMILY,4.3,556929,53.0,10000000.0,Free,0.0,Teen,4.0
5082,Be Like Bro - Compilation,FAMILY,4.4,146,3.9,10000.0,Free,0.0,Teen,4.0
5083,YAY - TBH,SOCIAL,4.1,2520,12.0,100000.0,Free,0.0,Teen,4.0
5084,The Sims™ Mobile,FAMILY,4.5,559597,89.0,10000000.0,Free,0.0,Teen,4.0
5085,Find My Friends,SOCIAL,4.2,305367,46.0,10000000.0,Free,0.0,Everyone,4.0
5086,Beauty Idol: Fashion Queen,GAME,4.3,128367,54.0,1000000.0,Free,0.0,Everyone,4.0
5087,Unseen - No Last Seen,TOOLS,4.4,103909,9.2,5000000.0,Free,0.0,Everyone,4.0
5088,OK K.O.! Lakewood Plaza Turbo,FAMILY,4.5,76608,24.0,1000000.0,Free,0.0,Everyone 10+,1.0
5089,Hard Time (Prison Sim),GAME,4.3,275843,41.0,10000000.0,Free,0.0,Teen,4.0
5091,Battlefield™ Companion,GAME,4.0,263907,62.0,10000000.0,Free,0.0,Everyone 10+,4.0
5092,Wolf of the BF:Commando MOBILE,GAME,3.4,32,27.0,1000.0,Paid,0.99,Everyone 10+,4.0
5093,BF at Sea Refueled,GAME,4.4,1849,37.0,10000.0,Free,0.0,Everyone,2.0
5094,BF Movies Fun,FAMILY,3.8,63,3.7,10000.0,Free,0.0,Teen,2.0
5095,BF Browser by Betfilter - Stop Gambling Today!,COMMUNICATION,3.0,39,4.6,10000.0,Free,0.0,Everyone,4.0
5096,My BF App,COMMUNICATION,4.1,141,9.9,50000.0,Free,0.0,Everyone,4.0
5097,Funny videos for whatsapp,VIDEO_PLAYERS,4.4,3066,9.0,1000000.0,Free,0.0,Everyone,4.0
5098,BF games,FAMILY,4.1,262,29.0,50000.0,Free,0.0,Everyone,4.0
5099,BF 3d Wallpapers,FAMILY,4.1,256,2.5,100000.0,Free,0.0,Teen,3.0
5100,Hot Bhojpuri Video songs,FAMILY,4.1,28892,6.3,5000000.0,Free,0.0,Teen,4.0
5101,Bullet Force,GAME,4.5,634159,58.0,10000000.0,Free,0.0,Teen,4.0
5102,GF - BF Chat Stories - Hindi English Convesation,FAMILY,4.1,32,4.1,10000.0,Free,0.0,Everyone,4.0
5103,BF Scale Health Fitness Tool,HEALTH_AND_FITNESS,2.2,19,9.6,1000.0,Free,0.0,Everyone,4.0
5104,BF-Calc,TOOLS,3.9,428,3.8,100000.0,Free,0.0,Everyone,2.0
5105,BF 4 Guns,FAMILY,4.0,1542,13.0,50000.0,Free,0.0,Everyone,3.0
5106,My Virtual Boyfriend,FAMILY,4.3,105,51.0,1000.0,Paid,0.99,Teen,2.0
5107,Sexy Hot Detector Prank,FAMILY,3.9,17067,2.7,5000000.0,Free,0.0,Everyone,4.0
5108,BF Combat: Genesis,GAME,4.0,3322,82.0,100000.0,Free,0.0,Mature 17+,2.0
5109,"Women""s Health Tips(Breast,Face,Body,weight lose)",HEALTH_AND_FITNESS,4.2,2509,5.0,1000000.0,Free,0.0,Mature 17+,4.0
5110,Combat BF: Black Ops 3,GAME,4.2,7699,83.0,500000.0,Free,0.0,Mature 17+,2.0
5111,BF Beautiful Nature,FAMILY,3.6,5,2.5,1000.0,Free,0.0,Mature 17+,3.0
5112,BF 3d Images,FAMILY,4.3,19,2.5,1000.0,Free,0.0,Teen,3.0
5115,Hot Bhojpuri Video Song 2018 - Free Movies,FAMILY,4.4,447,3.7,100000.0,Free,0.0,Mature 17+,4.0
5116,Body Scanner xray Real Camera Prank Entertaintment,FAMILY,2.6,17,4.6,5000.0,Free,0.0,Everyone,2.0
5117,BF Frontline City,GAME,4.1,29798,80.0,1000000.0,Free,0.0,Mature 17+,2.0
5119,Droid PRoCon BF3,TOOLS,3.5,412,2.6,5000.0,Paid,0.99,Everyone,3.0
5120,BF Abstract 3d Pictures,FAMILY,4.2,72,2.5,10000.0,Free,0.0,Teen,3.0
5123,Random Love (BF),FAMILY,3.7,3,10.0,50.0,Free,0.0,Everyone,2.0
5125,Virtual Boyfriend Chat,FAMILY,2.4,407,0.3,50000.0,Free,0.0,Mature 17+,2.0
5127,Talking Boyfriend,FAMILY,2.9,1073,2.8,100000.0,Free,0.0,Everyone,2.0
5128,Faketalk - Chatbot,GAME,4.2,63056,8.1,1000000.0,Free,0.0,Teen,2.0
5129,XXX DISTILLERY,BUSINESS,4.2,509,3.2,100000.0,Free,0.0,Everyone,4.0
5130,Cute Questions BF,LIFESTYLE,4.0,3,3.3,1000.0,Free,0.0,Everyone,4.0
5131,BG Score,SPORTS,2.6,64,1.6,10000.0,Free,0.0,Everyone,4.0
5132,BG Advisor™,TOOLS,4.4,7,5.6,1000.0,Free,0.0,Everyone,4.0
5133,BG Products,AUTO_AND_VEHICLES,4.8,4,4.5,500.0,Free,0.0,Everyone,5.0
5134,BG LINKED (BGLINKED),SOCIAL,4.7,22,11.0,1000.0,Free,0.0,Everyone,4.0
5135,BG Monitor Diabetes,MEDICAL,4.4,643,2.8,10000.0,Free,0.0,Everyone,4.0
5136,BG Monitor Diabetes Pro,MEDICAL,4.6,87,2.8,500.0,Paid,5.99,Everyone,4.0
5137,HTC Sense Input-BG,TOOLS,2.7,198,2.8,100000.0,Free,0.0,Everyone,4.0
5138,Photo BG Changer,PHOTOGRAPHY,3.8,11,17.0,1000.0,Free,0.0,Everyone,4.0
5139,BG TV App,FAMILY,1.7,6,2.9,100.0,Free,0.0,Everyone,4.0
5140,BG BRIDAL GALLERY,LIFESTYLE,4.6,17,19.0,1000.0,Free,0.0,Everyone,4.0
5141,HTC Sense Input - BG,TOOLS,3.3,218,4.1,10000.0,Free,0.0,Everyone,5.0
5144,Board Game Stats: Play tracking for tabletop games,LIFESTYLE,4.6,275,3.9,5000.0,Paid,2.99,Everyone,4.0
5145,Bg TV Online,FAMILY,2.3,50,2.8,10000.0,Free,0.0,Everyone,4.0
5146,"PhotoLayers〜Superimpose,Eraser",PHOTOGRAPHY,4.5,81219,2.6,10000000.0,Free,0.0,Everyone,4.0
5148,BG+Phone Backup,PRODUCTIVITY,4.8,16,2.6,1000.0,Free,0.0,Everyone,2.0
5150,ReactNative BG Geolocation,TOOLS,5.0,5,9.1,1000.0,Free,0.0,Everyone,4.0
5152,BG video - floating video - background video,VIDEO_PLAYERS,4.1,64,2.0,5000.0,Free,0.0,Everyone,4.0
5159,BG Future School,FAMILY,4.9,16,10.0,100.0,Free,0.0,Everyone,4.0
5163,BGKontakti Vienna BG Kontakti,SOCIAL,4.8,111,5.9,1000.0,Free,0.0,Everyone,4.0
5164,CARS.bg,AUTO_AND_VEHICLES,4.5,276,1.7,100000.0,Free,0.0,Everyone,4.0
5170,Auto Background Changer,PHOTOGRAPHY,4.0,35188,6.2,1000000.0,Free,0.0,Everyone,3.0
5171,Block Gun 3D: Call of Destiny,GAME,3.7,31883,20.0,1000000.0,Free,0.0,Teen,2.0
5172,BG Remover & Eraser Pro,TOOLS,2.2,4,4.8,500.0,Free,0.0,Everyone,2.0
5175,BG Guide,TRAVEL_AND_LOCAL,5.0,3,2.4,100.0,Free,0.0,Everyone,2.0
5179,trip.bg,TRAVEL_AND_LOCAL,4.5,103,9.8,1000.0,Free,0.0,Everyone,4.0
5181,BLOOD & GLORY: IMMORTALS,GAME,4.3,101762,11.0,1000000.0,Free,0.0,Teen,3.0
5182,Change photo background,PHOTOGRAPHY,3.8,28660,6.4,5000000.0,Free,0.0,Everyone,4.0
5184,Baldur's Gate: Enhanced Edition,FAMILY,4.5,20101,7.8,100000.0,Paid,9.99,Teen,3.0
5185,Shadow Fight 2 Special Edition,GAME,4.5,10440,86.0,50000.0,Paid,4.99,Teen,4.0
5187,Revita.bg,HEALTH_AND_FITNESS,4.8,10,4.0,10.0,Free,0.0,Everyone,4.0
5188,Background Eraser,PHOTOGRAPHY,4.5,267378,1.9,10000000.0,Free,0.0,Everyone,4.0
5189,ePay.bg,FINANCE,4.4,2017,2.4,100000.0,Free,0.0,Everyone,4.0
5191,Block Gun 3D: Ghost Ops,GAME,3.9,142693,21.0,5000000.0,Free,0.0,Teen,2.0
5192,"Music for Youtube - Tube Music BG, Red+",VIDEO_PLAYERS,4.3,47,8.7,1000.0,Free,0.0,Teen,4.0
5193,Bg+ Call Blocker,TOOLS,4.3,80,1.7,10000.0,Free,0.0,Everyone,4.0
5195,Background Changer & Eraser,PHOTOGRAPHY,4.0,2076,11.0,500000.0,Free,0.0,Teen,4.0
5197,Cut Out : Background Eraser and background changer,PHOTOGRAPHY,4.1,7118,9.2,1000000.0,Free,0.0,Everyone,4.0
5198,Photo Background Changer 2018 - Blur Background,LIFESTYLE,3.7,34079,9.2,5000000.0,Free,0.0,Everyone,4.0
5199,BGCN TV,VIDEO_PLAYERS,3.4,4334,4.9,100000.0,Free,0.0,Everyone,4.0
5200,ScorePal,TOOLS,4.5,1439,15.0,10000.0,Free,0.0,Everyone,4.0
5201,Backgammon NJ for Android,GAME,4.4,1644,15.0,10000.0,Paid,7.99,Everyone,2.0
5203,JOBS.bg,BUSINESS,4.4,1630,2.2,100000.0,Free,0.0,Everyone,4.0
5204,CSCS BG (в български),FAMILY,2.4,7,2.1,100.0,Paid,3.99,Everyone,4.0
5205,LEGO ® Batman: Beyond Gotham,FAMILY,4.1,10758,8.0,100000.0,Paid,4.99,Everyone 10+,4.0
5206,Blood Glucose Tracker,HEALTH_AND_FITNESS,4.6,9612,3.5,100000.0,Free,0.0,Everyone,4.0
5207,Baldur's Gate II,FAMILY,4.3,5442,16.0,50000.0,Paid,9.99,Teen,3.0
5208,Rento - Dice Board Game Online,GAME,4.3,205830,63.0,10000000.0,Free,0.0,Everyone,4.0
5211,Remix Second Hand,SHOPPING,4.2,867,7.5,100000.0,Free,0.0,Everyone,4.0
5212,Ultimate Background Eraser,PHOTOGRAPHY,4.3,14453,21.0,1000000.0,Free,0.0,Everyone,4.0
5213,OnTrack Diabetes,MEDICAL,4.3,6079,1.8,500000.0,Free,0.0,Everyone,2.0
5214,ALL-IN-ONE PACKAGE TRACKING,PRODUCTIVITY,4.7,167406,18.0,1000000.0,Free,0.0,Everyone,4.0
5217,Grabo.bg,SHOPPING,4.6,8175,3.2,100000.0,Free,0.0,Everyone,4.0
5219,GEM™,TOOLS,4.3,6,33.0,500.0,Free,0.0,Everyone,5.0
5220,Diabetes Connect,MEDICAL,4.5,4027,8.4,100000.0,Free,0.0,Everyone,4.0
5221,B&H Photo Video Pro Audio,SHOPPING,4.6,17180,31.0,1000000.0,Free,0.0,Everyone,4.0
5222,BH by Kinomap,HEALTH_AND_FITNESS,2.9,141,22.0,10000.0,Free,0.0,Everyone,4.0
5223,BH Cosmetics,BEAUTY,4.0,2,3.6,1000.0,Free,0.0,Everyone,4.0
5224,BH Bikes Premium,SPORTS,3.0,26,15.0,1000.0,Free,0.0,Everyone,5.0
5225,B&H Kids AR,BOOKS_AND_REFERENCE,3.9,286,18.0,10000.0,Free,0.0,Everyone,4.0
5227,BH Patrole,AUTO_AND_VEHICLES,4.8,27,2.5,500.0,Free,0.0,Everyone,4.0
5228,CINEMA.BH,FAMILY,3.9,11,16.0,1000.0,Free,0.0,Everyone,4.0
5229,DSLR Photography Training apps,PHOTOGRAPHY,4.0,675,15.0,100000.0,Free,0.0,Everyone,2.0
